ctxkey,pattern,histlen,pc,bw,bctx
2036,4203526,6,139997552853803,2,139997549836368
2190,163401764,36,139997553408635,64,139997549698539
5257,268056594,18,139997420011585,64,139997550671605
15931,413267980,12,139997549726218,2,139997550271619
8962,404634638,14,139997553623715,2,139997549562100
13720,482458630,6,139997550549657,64,139997550559427
267,240267273,9,139997550972128,64,139997549935951
8315,525523977,9,139997549939046,2,139997552440007
2985,136846368,32,139997550213585,64,139997551083343
613,420620320,32,139997554074825,2,139997550605515
738,446406662,6,139997552104755,2,139997549652340
1631,31110153,9,139997551843016,2,139997551071823
13764,71533596,28,139997550271376,64,139997550270963
7980,169357321,9,139997554484094,2,139997550095166
15463,327313418,10,139997550254824,2,139997552498315
11090,4868132,36,139997553586495,2,139997549013758
4491,45955100,28,139997549087957,2,139997549087623
2073,232610844,28,139997550213608,64,139997551083343
10331,94634000,16,139997550115910,2,139997549970899
16332,251765786,26,139997549793898,2,139997549057520
2240,305833990,6,18446744071586035093,2,18446744071586035078
368,395851793,17,139997419277728,64,139997419277740
7318,346718221,13,139997900762354,2,139997908092290
14587,324147236,36,139997549057464,2,139997549056795
14802,164239374,14,139997553504482,64,18446744071587234077
6269,317454349,13,139997550989170,2,139997549728667
4156,127447054,14,139997552362039,2,139997550671104
6153,144413710,14,139997553004185,2,139997549881247
5882,53058588,28,139997550213608,64,139997551083343
13629,96484370,18,18446744071586878293,2,18446744071580338709
9283,437386259,19,139997908628381,2,139997908624011
14349,105098272,32,139997551131769,64,139997548967678
4156,263125005,13,139997553437199,2,139997550671104
11389,127132694,22,139997549653168,2,139997551177755
3145,108086284,12,18446744071580506562,2,18446744071582336529
170,129810460,28,139997550077484,64,139997550213779
12475,264899594,10,139997904508334,2,139997907623627
3674,429745165,13,18446744071585164144,2,18446744071585176116
7531,306406409,9,139997551557401,2,139997551495623
8636,362239002,26,139997550213608,64,139997551083343
10892,100483104,32,139997552069192,2,139997549218138
7321,388192280,24,139997550988073,2,139997553821839
14416,492360710,6,18446744071586058014,2,18446744071585277528
9872,398587910,6,139997553904676,2,139997420011790
13689,426117138,18,139997921016377,2,139997921006369
2657,288082953,9,139997552491183,2,139997550736771
13539,326165510,6,139997552026831,2,139997550390391
14354,131094534,6,139997548288973,2,139997549221596
6401,39010313,9,139997551966182,2,139997551262717
9948,382652444,28,139997550077426,64,139997550213779
13680,319533088,32,18446744071586016127,2,18446744071586014908
11511,137016326,6,139997553905249,2,139997552602859
14817,149182490,26,139997550213608,64,139997551083343
13355,191429664,32,139997550213585,64,139997551083343
13629,178400262,6,18446744071586878293,2,18446744071580338709
13873,450611232,32,139997550213608,64,139997550749355
6350,379897880,24,139997549433721,2,139997549229974
1028,68306950,6,139997549629588,2,139997420011474
6053,334123014,6,139997548115796,64,139997419277740
9929,64716806,6,139997553553821,2,139997551570223
15833,229239829,21,139997550126616,2,139997553325503
13154,336272393,9,18446744071586051349,2,18446744071586057988
10437,494547977,9,139997553018082,2,139997552988535
3357,147850268,28,139997550213585,64,139997551083343
15970,202780698,26,139997550213585,64,139997551083343
3980,110633986,2,139997420243060,2,139997550390346
11382,174217225,9,139997419277674,64,139997553320274
9413,331916316,28,139997554670608,2,139997420010891
1310,510227482,26,139997550213608,64,139997551083343
7087,23343125,21,139997552785420,2,139997552785513
11511,205560838,6,139997553905242,2,139997552602859
11644,301065248,32,139997550213608,64,139997551083343
3281,370894858,10,139997550671767,2,139997553436969
167,509848586,10,139997549939046,2,139997549367835
10823,339939334,6,139997434095427,2,139997419089925
9434,409236498,18,139997907621631,2,139997907623474
12546,526864416,32,139997550213608,64,139997551083343
10635,297368582,6,18446744071580263857,2,18446744071580248847
8931,336314396,28,139997549922273,64,139997420245430
12538,53655562,10,94469661624096,2,140235578028604
3397,96127000,24,18446744071579529898,64,18446744071579530435
8947,405517322,10,139997549939046,2,139997552287983
16321,177301525,21,139997419277835,2,139997551781799
12180,171700242,18,139997552193061,2,139997553127444
4556,464123916,12,139997900262114,2,139997898867808
3704,175500314,26,139997550213585,64,139997551083343
13539,312990734,14,139997552026750,2,139997550390391
10092,89296924,28,139997549814400,64,139997553778413
16122,490059800,24,139997419277704,2,139997551306146
7257,260210714,26,139997419279152,64,139997550829887
10992,55800851,19,139997552659219,64,139997550055992
8055,525934604,12,139997433900950,2,139997915991771
10833,517160971,11,18446744071580506562,2,18446744071582336563
10485,301000713,9,139997553201974,2,139997553281939
9191,417419274,10,139997419278659,64,139997551211471
14786,361946121,9,139997550923322,2,139997554078718
11290,266256397,13,18446744071579247280,2,18446744071580534082
13444,171529226,10,139997550972273,2,139997550300698
9493,185409568,32,139997550906454,2,139997549162979
1970,156978202,26,139997550213585,64,139997551083343
6026,469360649,9,18446744071579579804,2,18446744071579344342
16208,64117780,20,139997419088367,2,139997554989936
697,396893216,32,18446744071586006257,2,18446744071586004477
11117,411864083,19,139997551320134,2,139997549974455
2538,255474701,13,139997551292937,64,139997553905819
7787,396261404,28,18446744071580077740,2,18446744071580079903
11248,165331977,9,139997551965479,2,139997420245374
738,218759174,6,139997552104605,2,139997549652340
14222,534776860,28,18446744071586004156,2,18446744071579520854
2993,513187864,24,139997550930224,2,139997554986227
12405,444608548,36,139997551272670,64,139997549121152
9825,5422089,9,139997549087352,2,139997550049375
8621,530912277,21,18446744071579412443,64,18446744071579359949
5107,518200348,28,139997555036218,2,139997549109657
9669,123392014,14,139997552539859,2,139997553422047
6401,482590729,9,139997551966204,2,139997551262717
10768,291153929,9,139997433900587,2,140736269789398
8045,387342356,20,139997550897560,2,139997550239731
1203,366907416,24,139997549814400,64,139997552513266
2993,193559584,32,139997550930224,2,139997554986227
7434,438609948,28,139997550213671,64,139997551083343
10485,1722374,6,139997553202161,2,139997553281939
15220,99286022,6,18446744071586818455,2,18446744071586818444
4668,494753808,16,18446744071586878854,2,18446744071582314916
7668,496773141,21,139997553146911,2,139997550254634
8796,171936794,26,18446744071579358327,64,18446744071579349519
4678,264257556,20,18446744071579415149,64,18446744071589333600
626,40771612,28,139997550213585,64,139997551083343
12774,49400845,13,139997552382406,2,139997554823310
8950,340337692,28,18446744071579359497,64,18446744071579372479
1678,174950424,24,139997550213585,64,139997551083343
9976,220389398,22,18446744071586045578,2,18446744071586023974
4412,184780811,11,18446744071585150225,2,18446744071585162980
14907,278219802,26,139997550213608,64,139997551083343
411,369350662,6,139997554819981,2,139997554819827
10013,366281760,32,18446744071586063193,64,18446744071586063115
1949,463709194,10,139997549897402,2,139997552658819
12420,506059786,10,139997550969316,64,139997549935951
14770,146860053,21,139997550807909,2,139997552766788
411,365579274,10,139997554822812,2,139997554819827
13758,388213773,13,18446744071580467443,2,18446744071580453786
12921,13894692,36,139997552835919,2,139997549702621
15541,166757408,32,139997550213585,64,139997551083343
4770,137292828,28,18446744071586879018,2,18446744071582314916
13213,145845265,17,139997550240377,64,139997551131760
5115,356366372,36,139997550077426,64,139997550213779
14380,483975179,11,139997908621526,2,139997908621284
2274,45082656,32,139997550213585,64,139997551083343
15597,377642012,28,139997550213585,64,139997551083343
8197,57776146,18,18446744071585984659,64,18446744071585974776
15613,525824036,36,139997549229948,2,139997549433779
9279,43228192,32,139997550213585,64,139997551083343
11627,131987469,13,139997419090167,2,139997548480327
15376,204869658,26,139997550049445,2,139997549088006
12845,374082579,19,139997549057464,2,139997420011667
12466,364792853,21,139997550213608,64,139997551083343
3043,262696969,9,139997550239547,2,139997553467935
10838,499140624,16,139997553561184,64,139997554399464
13954,285179930,26,139997550213608,64,139997551083343
10341,182175768,24,139997550240377,2,139997551131859
15545,295052303,15,139997550147347,2,139997550897755
8242,463110168,24,18446744071579359497,64,18446744071579372615
14772,508895268,36,139997550077426,64,139997550213779
4503,267919388,28,139997550213585,64,139997551083343
979,356527136,32,139997550213585,64,139997551083343
2678,189823002,26,139997550271227,64,139997550270963
4362,523358236,28,139997550077408,64,139997550213779
603,295233545,9,139997553324784,2,139997419281869
7793,263335946,10,18446744071579334278,2,18446744071586915625
14739,79794208,32,139997551597556,2,139997550995727
3350,35587100,28,139997550077426,64,139997550213779
6049,285870086,6,18446744071580253067,2,18446744071580246499
4316,337732628,20,139997552659413,2,139997420011474
8542,203876376,24,18446744071586006302,2,18446744071586000948
16018,245520390,6,139997548289858,64,18446744071587234077
10755,104664079,15,139997549712461,2,139997554358077
8505,199360532,20,139997549868325,2,139997549109631
10915,523329560,24,139997550126557,2,139997550531847
6541,451945500,28,139997550213608,64,139997551083343
7393,278675488,32,139997550213608,64,139997550749355
15127,190447625,9,139997921000184,2,139997910236923
4273,140950554,26,139997554347669,2,139997549921999
9872,440979462,6,139997553904255,2,139997420011790
1312,95689743,15,18446744071579366745,2,18446744071579359936
603,115253265,17,139997553324755,2,139997419281869
13057,99790854,6,139997552030003,2,139997549157207
5711,141985818,26,139997550213608,64,139997551083343
1470,269113372,28,139997550213971,64,139997420010414
10323,292423704,24,139997552785308,2,139997552735555
5955,271176713,9,139997551891565,2,139997550476719
14208,29028378,26,139997551636380,64,139997549473523
5052,213324824,24,139997419277835,64,139997550057148
9248,435027996,28,139997550271376,2,139997420246982
3285,495622168,24,139997550312854,2,139997551118867
7568,429988890,26,139997550213608,64,139997551083343
15806,210224154,26,139997554640445,2,139997549945976
11047,163741709,13,18446744071586879018,64,18446744071585180902
7021,456809487,15,139997554358558,64,139997550988125
3533,92286998,22,18446744071585975285,2,18446744071585164219
11215,438214673,17,139997552658864,2,139997553100323
4832,411781130,10,139997550670538,2,139997420011790
1915,359770125,13,139997547892962,2,139997549505219
3129,446510112,32,139997550213608,64,139997551083343
11372,240798733,13,139997549922548,2,139997420011474
982,22331420,28,139997550213585,64,139997551083343
16328,362214413,13,139997420011585,64,139997550671605
7522,364134432,32,139997550213608,64,139997551083343
11350,344058908,28,139997550213608,64,139997551083343
14558,55799818,10,139997921000184,2,139997908024994
8311,100920346,26,139997551083387,64,139997550749355
13712,311698451,19,18446744071580083235,2,18446744071580081860
4392,421728292,36,139997550670905,2,139997551309564
4804,280254488,24,139997550213608,64,139997550749355
342,359416856,24,139997550213608,64,139997551083343
8202,438936582,6,18446744071579358392,2,18446744071579370948
13702,464232460,12,139997419083692,2,139997554989220
10110,65090572,12,139997548966843,64,139997549473703
10200,237846556,28,139997553729039,2,139997548139394
16113,131600394,10,139997550605500,2,139997549157207
15376,457173020,28,139997550049445,2,139997549088006
4780,336807946,10,18446744071585143592,2,18446744071586915758
2446,11040800,32,139997554666194,2,139997552723830
2658,448542742,22,18446744071580119489,2,18446744071580117420
921,85349397,21,139997915136343,2,139997915136339
4770,480175132,28,18446744071586878854,2,18446744071582314916
7846,116688932,36,139997552353315,64,18446744071587234147
1876,96483338,10,18446744071585984152,2,18446744071589333680
22,242908192,32,139997551486025,64,139997420245654
10768,445270032,16,139997433900704,2,140736269789398
15464,510219300,36,139997550213585,64,139997551083343
14416,419571721,9,18446744071586058664,2,18446744071585277528
12639,351930384,16,18446744071579338916,2,18446744071578989895
12123,315346953,9,139997554781322,2,139997554358077
7725,446103588,36,139997551272670,64,139997549121152
7725,445974564,36,139997551272670,64,139997549121152
4668,413849610,10,18446744071586879018,2,18446744071582314916
9430,295661592,24,139997550077484,64,139997550213779
6513,426133530,26,139997551431098,64,139997420244814
8728,395917331,19,139997551083387,64,139997549121152
16263,465491984,16,139997549726529,64,139997550549440
15529,134408202,10,18446744071586016441,2,18446744071585164171
3533,183767058,18,18446744071585975221,2,18446744071585164219
11781,510493728,32,139997550549410,2,139997550549163
4984,408635424,32,18446744071586839771,64,18446744071585999334
969,437638158,14,18446744071586879018,64,18446744071585976094
5876,320428038,6,18446744071579358392,2,18446744071579368612
8530,40509459,19,139997900763810,2,139997908092290
12379,505575430,6,18446744071579579998,64,18446744071579421145
3997,447515668,20,139997553729039,2,139997549879267
12932,444077062,6,18446744071586839771,2,18446744071586840738
12921,452516896,32,139997554285089,2,139997549702621
5445,372274194,18,139997552027848,2,139997551480649
6506,386509860,36,139997550213608,64,139997551083343
11913,534443022,14,139997552382406,64,139997419041845
740,377732122,26,139997550213608,64,139997550749355
9127,250996754,18,139997901643404,2,139997901643421
8612,499703814,6,139997908205828,2,139997908214428
11567,380265485,13,139997419061505,2,139997419055499
6620,529129498,26,139997550213608,64,139997551083343
11917,404937742,14,18446744071586879018,64,18446744071585976094
9045,290190346,10,139997419083708,2,139997419055089
14380,102513696,32,139997908621595,2,139997908621284
354,435178522,26,139997554749785,64,139997550830035
15806,162207756,12,139997551405896,2,139997549945976
10575,19120164,36,139997551083387,64,139997550749355
8276,429550624,32,139997550213608,64,139997550749355
6832,348323850,10,139997419278475,2,139997549969120
3370,442128390,6,18446744071580468043,2,18446744071580453854
5005,406922272,32,139997549653168,2,139997551177755
3181,534940684,12,18446744071579359402,2,18446744071579372519
15663,267517958,6,139997433899228,2,139997915935209
7479,155645984,32,139997550077426,64,139997550213779
3037,168360988,28,139997550015940,2,139997420012387
16230,109042716,28,18446744071579358348,2,18446744071579370956
495,148571160,24,139997550213608,64,139997551083343
3554,473145358,14,139997549492427,2,139997549797092
2266,390558748,28,139997550213585,64,139997551083343
14461,435001376,32,139997550213585,64,139997551083343
5197,499800066,2,139997550988944,64,139997553661171
14802,59504650,10,139997553503896,64,18446744071587234077
9293,108473363,19,139997551415851,2,139997551207787
10231,314752018,18,139997552316471,2,139997549994669
1915,490695704,24,139997554749837,2,139997549505219
9825,535310350,14,139997549087417,2,139997550049375
2546,474462223,15,139997908119061,2,139997903213864
3285,200777748,20,139997550313257,2,139997551118867
11772,342914084,36,139997550049264,2,139997550735554
2088,405366790,6,18446744071580452632,2,18446744071580452538
3123,171352092,28,139997550213608,64,139997551083343
5794,524820508,28,139997550213608,64,139997551083343
647,346355738,26,18446744071579531072,2,18446744071579421103
11040,163116042,10,18446744071586058813,2,18446744071586051336
1876,166347785,9,18446744071585984016,2,18446744071589333680
9726,351492116,20,139997903367889,2,139997910061458
4491,135862293,21,139997549087957,2,139997549087623
2808,153589784,24,139997550213585,64,139997551083343
403,425324568,24,139997552847871,2,139997550127007
3888,383958048,32,139997550077484,64,139997550213779
16171,371240966,6,139997419278448,2,139997549970155
13262,447662102,22,18446744071586033557,2,18446744071586033432
11224,371238918,6,139997904399433,2,139997907621688
2591,397349914,26,139997550213585,64,139997551083343
13338,232819732,20,139997550213671,64,139997551083343
9081,515382281,9,139997551702443,2,139997549994403
5833,101955600,16,139997554949837,2,139997548179423
2641,318103580,28,18446744071580306642,2,18446744071580458341
8740,421057564,28,139997550213608,64,139997551083343
7787,262027288,24,18446744071580077740,2,18446744071580079903
7787,344531994,26,18446744071580077740,2,18446744071580079903
8887,361690140,28,139997550213608,64,139997551083343
9372,94665760,32,139997550213585,64,139997551083343
14073,226137116,28,139997549814184,64,139997419278360
16210,524303372,12,139997554483760,64,18446744071587234077
5313,406935578,26,139997549692984,2,139997550253655
2596,41151506,18,18446744071585982412,64,18446744071585166139
5257,343967757,13,139997420011657,64,139997550671605
1970,445349916,28,139997550213585,64,139997551083343
15376,434280476,28,139997550049445,2,139997549088006
3297,315304966,6,139997551843016,64,139997419277740
13046,139808790,22,139997552846103,64,139997419277740
6937,304791562,10,139997910243699,2,139997921006553
12339,62629894,6,139997549969487,2,139997549870861
13758,28958740,20,18446744071579343843,2,18446744071586916064
1856,253195281,17,18446744071579372463,2,18446744071579366106
12044,440689696,32,139997550265900,2,139997418969928
7654,276581394,18,94469661462335,2,94469661459284
12404,66355236,36,139997550213608,64,139997551083343
10461,311479316,20,139997549712461,64,139997550989796
8652,420026388,20,18446744071580253717,2,18446744071580245826
737,108445722,26,139997550213608,64,139997551083343
11913,176279569,17,139997552386189,64,139997419041845
4925,91311125,21,139997549880070,2,139997552253955
2901,422764550,6,18446744071579358276,2,18446744071579365889
13721,175892486,6,139997548202832,2,139997553704759
6590,83977244,28,18446744071585234588,2,18446744071585234134
5505,459907108,36,139997549629206,2,139997551767223
5559,256454666,10,139997552193618,2,139997551749799
12114,200308745,9,139997550959918,2,139997548986878
202,231858208,32,139997550213585,64,139997551083343
10838,410687524,36,139997553561310,64,139997554399464
44,158081050,26,139997420244729,64,139997551764823
13524,30109706,10,18446744071586841379,2,18446744071586016350
3215,310454290,18,139997553003854,2,139997549327147
9279,232542236,28,139997550213585,64,139997551083343
2554,127118356,20,139997552133591,2,139997550988380
1388,127631371,11,139997552098067,2,139997554108074
2008,450939914,10,139997550731144,2,139997550850068
3800,386469894,6,139997420011372,2,139997548988414
3215,19007494,6,139997553003854,2,139997549327147
6506,214328352,32,139997550213585,64,139997551083343
9246,140783648,32,139997553010742,2,139997549473728
1197,329079844,36,139997553561310,2,139997554399459
6569,392349720,24,139997549793523,2,139997551581327
712,81908758,22,139997553126449,64,139997551285737
11156,262310940,28,139997550077426,64,139997550213779
11156,250367008,32,139997550077408,64,139997550213779
7188,147714084,36,139997550213608,64,139997551083343
8276,435243036,28,139997550213608,64,139997550749355
14017,346874898,18,139997551312518,2,139997552712683
8127,203971616,32,139997550735608,64,139997549063839
13954,356778008,24,139997550213585,64,139997551083343
6656,352488454,6,139997906712100,2,139997904400502
7114,368001056,32,139997554130535,2,139997550147228
5559,411979790,14,139997552193321,2,139997551749799
3756,421116948,20,18446744071585982412,64,18446744071585166139
6027,262192134,6,139997554401001,64,139997420010414
1146,54222854,6,139997904100006,2,139997906727492
4089,120243226,26,139997550213585,64,139997551083343
10823,57730058,10,139997434095274,2,139997419089925
10822,180852758,22,18446744071579361511,2,18446744071579411980
15162,99386392,24,18446744071579530243,2,18446744071586839776
7289,453156877,13,139997550987910,2,139997552836279
14380,480305166,14,139997908621301,2,139997908621284
9771,121313306,26,139997553080852,2,139997549994521
7953,132073500,28,18446744071586841336,2,18446744071579372763
5559,44424210,18,139997552193141,2,139997551749799
13443,15761436,28,139997550077408,64,139997550213779
1506,391280672,32,18446744071585983900,2,18446744071585989526
8984,74880024,24,139997551964777,2,139997550457260
12199,322304026,26,139997551733211,2,139997550049449
12222,99193882,26,18446744071586904674,2,18446744071579368102
13758,245050374,6,18446744071579536898,2,18446744071586916064
2419,277908494,14,139997553512287,2,139997553602191
665,168179738,26,139997550213585,64,139997551083343
6273,181611526,6,139997552157425,2,139997549157207
6541,291723292,28,139997550213608,64,139997551083343
12545,116668438,22,139997550213585,64,139997551083343
10531,255373328,16,139997419099070,2,139997419085409
9229,169511960,24,139997551604811,2,139997553011127
13378,291597321,9,18446744071586033713,2,18446744071580402478
1197,493382669,13,139997553561366,2,139997554399459
2985,35615772,28,139997550213585,64,139997551083343
13036,156651539,19,139997552729767,2,139997552766134
7251,367450126,14,18446744071579360407,2,18446744071579412947
12539,92440590,14,139997419085823,2,139997551130635
368,485686292,20,139997419277704,64,139997419277740
16337,367043600,16,139997549879291,2,139997549884071
1403,514813965,13,139997550736607,2,139997550736599
9406,165529626,26,139997550213608,64,139997551083343
16260,435392531,19,139997551131742,64,139997548967678
146,220922892,12,139997553250558,64,18446744071587234077
362,70412300,12,18446744071579148195,2,18446744071579149012
824,515989517,13,139997554665221,2,139997551312510
7087,490077216,32,139997552785501,2,139997552785513
16171,428480521,9,139997419278378,2,139997549970155
7883,242785298,18,139997549880216,2,139997552253183
9649,471884832,32,139997553721410,2,139997550429815
6392,497373212,28,18446744071579358348,2,18446744071579360426
4597,511928344,24,139997550213585,64,139997551083343
8853,512869392,16,18446744071579221125,2,18446744071585213741
255,250676256,32,139997551272670,64,139997549121152
1709,264623128,24,139997550077484,64,139997550213779
9661,171756558,14,139997550429860,64,139997420244814
12198,389029894,6,139997553616023,64,18446744071587234147
12754,97185820,28,139997553594884,64,18446744071587234077
12288,119213068,12,139997434095659,2,139997548616086
9683,44942350,14,139997554967527,2,139997554483263
45,525480962,2,139997903180722,2,139997908974467
6283,367624214,22,139997549433686,2,139997549229991
9256,171723798,22,139997550213608,64,139997551083343
14222,501115922,18,18446744071586004170,2,18446744071579520854
4407,37645340,28,18446744071579519755,2,18446744071579349571
12724,157313033,9,18446744071585236653,2,18446744071585216866
14737,242040868,36,139997553705151,2,139997548201815
7087,475736084,20,139997552785420,2,139997552785513
9897,456533018,26,139997549994270,2,139997549994669
10842,219291680,32,139997550213608,64,139997550749355
5831,453809188,36,139997553420849,2,139997549505435
12937,157083666,18,139997550531804,2,139997549974827
13350,82088992,32,139997552327980,64,18446744071587234147
13179,67018788,36,139997551083387,64,139997550749355
4078,400572426,10,18446744071585136999,2,18446744071585143736
849,73985052,28,139997550213585,64,139997551083343
4189,529763334,6,139997551770829,2,139997551470163
8526,338317318,6,18446744071579536898,2,18446744071579868720
7898,157641741,13,18446744071586869974,2,18446744071586016716
10926,108687362,2,139997553127144,64,139997551268188
14221,521339914,10,139997554267298,2,139997554266739
10546,451289112,24,139997550213585,64,139997551083343
1777,158682126,14,139997554483257,2,139997432903215
9771,159165466,26,139997550213608,64,139997551083343
13548,461414436,36,139997553032199,64,139997553721116
12140,49025043,19,18446744071580405175,2,18446744071580406884
594,123870236,28,139997550213608,64,139997551083343
4491,514867219,19,139997549087957,2,139997549087623
4491,357636098,2,139997549087038,2,139997549087623
14345,227225609,9,18446744071579372389,64,18446744071579359671
4392,180842522,26,139997550671048,2,139997551309564
6280,260219910,6,139997552417655,2,139997420010958
6565,227666950,6,18446744071579375995,2,18446744071586818555
15014,115567644,28,139997550213585,64,139997551083343
193,485606409,9,139997554781656,2,139997554781415
8318,33261585,17,139997420244729,64,139997551118824
2856,26545172,20,18446744071580506562,2,18446744071580497938
3770,144731172,36,18446744071579371605,64,18446744071579370060
14302,286986249,9,139997549492493,2,139997552658966
2856,209439763,19,18446744071580506562,2,18446744071580497938
1477,64669702,6,18446744071580505928,2,18446744071580498379
3089,536114200,24,139997549971390,2,139997552312719
11079,271204363,11,18446744071579372538,2,18446744071579359523
7318,388175883,11,139997900762397,2,139997908092290
5901,251357194,10,139997552195266,2,139997551014581
12769,270391322,26,139997552305502,2,139997552305031
10499,16862234,26,139997550213585,64,139997551083343
6810,125340694,22,139997550213608,64,139997550749355
6301,100675594,10,18446744071585235426,2,18446744071585220833
14380,123466758,6,139997908621337,2,139997908621284
3600,204594185,9,18446744071579377513,2,18446744071582326246
6269,37304337,17,139997549707932,2,139997549728667
594,99030048,32,139997550213608,64,139997551083343
2620,220846116,36,139997550213585,64,139997551083343
9651,481169422,14,139997552043982,2,139997552042871
8514,435919885,13,139997907623491,2,139997907623284
12654,533150733,13,139997549712461,2,139997552562908
9643,238177304,24,139997550213585,64,139997551083343
4556,473350157,13,139997900262089,2,139997898867808
25,518169602,2,139997554608827,2,139997552659433
9262,110692358,6,18446744071579377466,2,18446744071579377420
1942,448355356,28,18446744071579380500,2,18446744071579349540
9881,463557638,6,139997553811336,2,139997554344623
594,373306394,26,139997550213671,64,139997551083343
1049,288069642,10,139997552288500,2,139997553250319
9434,106457100,12,139997549492427,64,139997551474988
3926,441674784,32,139997550876319,2,139997549836368
12352,415648800,32,139997554013324,2,139997549524230
14519,16781336,24,18446744071586035700,64,18446744071589333600
13341,459677724,28,18446744071580496817,64,18446744071580736091
9825,7506953,9,139997549087238,2,139997550049375
10291,162658310,6,18446744071579369543,2,18446744071579339069
9825,78582798,14,139997549087336,2,139997550049375
3119,1647633,17,139997550241011,2,139997550239779
13001,310376472,24,139997550213585,64,139997551083343
4410,442586133,21,18446744071586878886,64,18446744071585180902
8340,455784454,6,18446744071579377434,2,18446744071579377420
15950,77763595,11,139997550764564,64,139997905233085
725,487718936,24,139997550353240,2,139997420010891
4342,66675724,12,18446744071586029543,2,18446744071579520854
1507,457651213,13,139997906531580,2,139997906720245
678,361995288,24,139997419281850,64,139997549974056
2008,467234837,21,139997550730866,2,139997550850068
16198,346342436,36,139997549994531,2,139997549993792
9155,155427849,9,139997551479703,64,139997551531254
12337,141632526,14,139997552105796,64,139997552236975
8073,353465354,10,139997906713096,2,139997904401775
15965,93923341,13,139997434094666,2,139997419089185
4999,155427849,9,139997551479703,64,139997551531254
6161,505719825,17,139997552659413,64,139997549505567
14778,450168852,20,139997549221575,2,139997549221596
2282,394728472,24,139997550213608,64,139997551083343
15299,41677838,14,139997549820416,2,139997549820383
4734,143858694,6,18446744071580274257,2,18446744071580274328
7708,10609673,9,139997904100838,2,139997902354472
9616,483090452,20,139997552943508,2,139997420248070
4668,490760202,10,18446744071586878865,2,18446744071582314916
14528,337726473,9,139997906725748,2,139997906719530
4304,136401929,9,139997904534703,2,139997904534432
8984,287856657,17,139997551965420,2,139997550457260
1601,26528782,14,139997548167326,64,139997549881219
4485,202073102,14,18446744071579375788,2,18446744071579361609
1261,13134854,6,139997420244729,2,139997549162979
13721,270744578,2,139997548202676,2,139997553704759
12538,1541134,14,94469661624096,2,140235578028604
10823,389912590,14,139997434095537,2,139997419089925
7294,220510232,24,18446744071578860219,2,18446744071579501476
13179,490655780,36,139997550213608,64,139997550749355
7114,496318482,18,139997554130535,2,139997550147228
2183,534220836,36,139997550213608,64,139997551083343
3004,407578634,10,139997551720724,64,139997420244814
12107,71013402,26,139997419281850,64,139997549916031
8889,9419798,22,18446744071585150858,64,18446744071580408636
1141,57874438,6,18446744071580584095,2,18446744071579500173
8612,326832134,6,139997908205905,2,139997908214428
12152,200510479,15,18446744071579376825,2,18446744071579376424
2658,49642514,18,18446744071580119489,2,18446744071580117420
8340,298986502,6,18446744071579377658,2,18446744071579377420
9080,74672160,32,139997550077426,64,139997550213779
12339,472888342,22,139997550115910,2,139997549870861
6179,509336590,14,139997551668243,2,139997550102451
4407,32207900,28,18446744071579519755,2,18446744071579349571
11541,260179981,13,18446744071579376924,2,18446744071579376453
5425,109688842,10,18446744071580263721,2,18446744071580467405
15722,330473482,10,139997902149986,2,139997904101030
16337,235609099,11,139997915572860,2,139997900766863
11714,143839249,17,139997551335684,64,139997550663344
9248,42711046,6,139997550271427,2,139997420246982
15379,307519514,26,139997550735892,2,139997551733533
13539,296907808,32,139997552027253,2,139997550390391
9413,295455776,32,139997554666783,2,139997420010891
2956,98300952,24,18446744071580077740,64,18446744071580083404
4668,156441609,9,18446744071586878854,2,18446744071582314916
5197,476737548,12,139997550988709,64,139997553661171
8219,6820882,18,139997549506812,2,139997549682623
9154,215084038,6,139997906726866,2,139997906531608
14380,484642825,9,139997908621232,2,139997908621284
14431,445144073,9,139997552470613,2,139997550559679
9935,151123978,10,18446744071579579804,2,18446744071579579313
14096,94001176,24,139997550213585,64,139997551083343
6565,432169994,10,18446744071579376365,2,18446744071586818555
14448,468963345,17,18446744071579379989,2,18446744071579368600
6565,508166150,6,18446744071579376375,2,18446744071586818555
2993,502234148,36,139997550930224,2,139997554986227
15899,221490186,10,139997553100348,2,139997554358077
4181,244585500,28,139997549945890,64,139997549945754
686,474391584,32,139997550213608,64,139997551083343
7787,378892316,28,18446744071580077752,2,18446744071580079903
4947,140764169,9,18446744071579589588,2,18446744071579580097
11709,416114706,18,18446744071579366093,64,18446744071579412005
4257,509819914,10,139997553683121,2,139997547939255
12857,427493382,6,18446744071579372285,2,18446744071579341463
13399,177334308,36,139997551272670,64,139997549121152
13995,170093577,9,139997420011372,2,139997549922373
5955,394521618,18,139997551597631,2,139997550476719
9236,250711046,6,18446744071586841581,2,18446744071579367412
5871,301645830,6,139997906726413,2,139997906716683
2382,435418125,13,139997550670128,64,139997553422319
15031,495991822,14,139997903920815,2,139997900721423
2008,10139658,10,139997550730979,2,139997550850068
9503,213395471,15,139997553819010,2,139997551781819
1571,188212244,20,18446744071579366688,2,18446744071579366637
2601,50428939,11,139997420010516,2,139997553909751
5169,113974298,26,139997550670492,2,139997549636087
5828,90188809,9,139997551538004,2,139997550778338
25,380009485,13,139997554608417,2,139997552659433
1571,415397897,9,18446744071579366725,2,18446744071579366637
5354,72644629,21,139997551309288,64,139997550996083
